"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Sierra Leone","SLE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","108122255.128728","103739958.504017","104299958.280017","94448134.3041423","78120031.2480125","112920045.168018","134760053.904022","131184001.810099","129248659.435402","141729814.220021","156290000.362378","170571070.173071","128140613.205852","136415176.624509","190441625.91687","220819890.819985","251666984.187464","256578379.777414","204093165.946797","110166389.968865","115540150.202195","127012171.181782","58414118.8168034","224167528.009238","303069450.083041","223145475.063949","225361107.664701","243739338.710562","214817781.337605","186687224.669604","269120504.516789","161860434.322034","164289127.837515","112226184.411615","94546559.2223075","92561800.2438754","115314755.508819","85492032.3238426","107153406.383992","192923463.520593","238584015.103839","290042436.853011","317931420.720122","336802821.452521","338717766.509754","331270804.719921","432978661.228543","478655062.615394","1251015326.47876","1408534692.48268","1542664519.09205","816852288.770686","915541736.271861","974210447.75792","713559228.928898","743850680.86731","613193854.919117","684275812.61922",
"El Salvador","SLV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","231600000","229240000","250280000","255960000","243320000","281360000","292160000","367680000","432120000","540040000","622640000","827560000","1122680000","946719900","1280560000","1220920000","917000000","774247000","858652600","796567700","848385400","930400000","751724100","662448600","578784600","891100175.4","904756600","937870800","1294122000","1529942400","1923081200","2026644400","2659875600","2667080400","2752938000","3161574400","3071774700","3231026200","3433269900","3555578400","3713680000","4150320000","4349400000","4809800000","4215800000","4971100000","5878600000","6110250000","6536790000","6677020000","6911040000","6884540000","7251400000","7528970000","8052490000","6295300000","8490950000",
"San Marino","SMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2476172231.70798","2541293662.14114","2580002750.61004","2757689832.53493","2650504851.52829","2534952774.43283","",
"Somalia","SOM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","22945943.7816225","30659933.9760264","26039938.0640248","34299919.0800324","36679918.1280328","41803776.0573437","38499782.4413054","37099777.4013356","42699730.3616178","48985714.2857143","37142857.1428571","43907626.181859","65615119.5541611","70524571.5195415","81652120.0953137","88594086.7355044","81000763.7807784","101014492.753623","145994475.138122","143504008.39895","200271074.389354","173525712.111604","201101592.528537","173400620.331603","115004196.817526","55477537.0786517","64782760.6451115","67562031.2165816","50072045.8179424","83929436.051234","89748800.1761538","","","","","","","","","","","","","","","","","","","","","","","943000000","1050999998.26833","1038000000","1067000000","994000000","1119000001.18893","1131000000","1178000000","1532000002.30199",
"Serbia","SRB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869519774.011299","2447299813.78026","3472726350.15138","3643557841.84711","2082768083.00819","603908121.31229","2681201308.55116","3440308206.89366","5203770400.13615","6571202472.0202","7741608183.01461","9563353180.69038","11781287690.2153","14845675522.8943","11899419359.9938","13489125666.258","16256083858.1056","15524118113.1093","19285832719.7744","19802613644.2046","17915468415.9932","19742887851.0468","22297844539.987","25540389777.4996","26277880390.9944","25727980783.864","34369191284.55",
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6027290983.26105","6420053000.97485","6766609983.48096","7321927820.82139","8034752875.51292","8424494025.08446","8982249257.2179","9296250595.05844","10218197701.906","11015268902.0178","12086526179.0057","12645144311.6823","15169616322.0192","20777752085.7853","32866080741.3264","32241044526.0451","35236745653.6568","43237782946.9049","45667158801.4182","61265879745.0628","86592618708.4614","71660160566.0716","60615538207.1969","55645275961.9189","54322086073.6895","53471641765.0105","54630963597.1746","68412173493.1342","68759412792.3921","76336070687.3299","82992776108.4557","81817638442.3213","82282491975.8303","76600128070.5221","78365612312.2959","98173448334.0786","104693849994.006","110107617044.798","98458249686.4881","101413906191.994","123769661491.682","114585017667.528","123709981201.702","151048334407.761","180603137370.425","226162543558.143","296911974529.999","334703502169.151","422169512339.734","322660762532.17","429422414899.936","532792260116.466","538074260566.177","479989041547.89","483360361892.974","344341301931.194","305578037251.045","361013960633.364","422618216259.468","407632169068.339","327727394070.232","443221505193.315",
"South Sudan","SSD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9630874288.71993","7377203307.64568","8970707666.27619","9850171395.11542","5110494406.77966","1794877728.81356","5360319322.0339","4397355862.60474","","","","","","",
"Sub-Saharan Africa","SSF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6025724579.08172","6418384523.73023","6764851441.17938","7320024959.5905","8032664761.54612","8422304623.13152","8979914902.89265","9293834636.40891","10215542142.7784","11012406195.8215","12083385068.8165","12641858024.8657","15165673962.098","20772352253.9546","32857539330.8694","32232665553.2973","35227588142.2953","43227113572.2831","45660275641.4839","61258609191.6996","86569910702.4552","71640935863.3263","60600221934.3734","55638977974.8229","54323268693.4671","53476135620.8913","54622907013.8627","68401001708.0881","68759871658.7519","76335291708.2369","83015447547.1738","81831646308.7539","82295196190.707","76619809137.3135","78383624264.1595","98184240673.0164","104801651437.813","110182024586.12","98549282100.7243","101529888497.502","124245168071.662","115124417711.673","124270946601.241","151694465227.602","181236487229.086","226892752603.274","297779409297.478","335649994780.732","423154105378.748","323581886467.677","430334615424.404","533814039122.222","539127893420.254","481198469668.855","484737931955.293","345636858736.34","306922618107.259","362594155292.174","424177518913.745","409380490062.392","328547564874.374","444266478266.108",
"Small states","SST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47199531535.0769","57436393713.4224","61306670095.9406","63908097055.6587","60396992352.526","67840516130.495","79315525660.9802","76133738781.5143","79151380950.4829","93577958260.6635","114458646139.04","138545861720.937","162528090264.528","195200485240.591","246456276449.953","187489958440.769","238581041757.646","326100354741.842","351333668762.816","359542975978.949","354734925307.56","269120328816.544","245751770101.143","278511045237.278","317289945257.496","303613012071.877","245341743835.413","340049230004.644",
"Sao Tome and Principe","STP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1385355541.78664","1589435336.97632","2010564663.02368","1710018214.93625","2295476069.06097","","","","","","","","","","","",
"Slovak Republic","SVK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3035595479.93906","5934465323.27853","9799241816.53513","8665771843.52307","11155008897.8527","13934637908.4967","13765020278.834","14852919451.6823","13589532386.1729","14119212410.1537","15558640381.8934","17580281545.0528","20109328250.8287","29247254820.598","39658444438.3684","45411896334.3938","57491282340.2364","72177797873.6053","80853219952.2234","60823815515.7144","69795609876.8001","84273075887.7142","85948067099.9074","92447056101.7885","92713540271.7612","81433630598.25","84075231062.3372","90938562003.9578","101718182867.38","97158190776.1959","90771329910.7862","109303983019.064",
"Slovenia","SVN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14747182203.3898","9892826086.95652","7386170400.9434","6955369312.16931","8058963720.93023","9701955115.24464","9921480169.97167","9875306122.44898","10518606462.7813","10017114040.8701","10172240637.1072","10802787759.1313","12290189526.1845","15114769177.369","18946986796.2133","21655505534.1375","25611438966.2527","32637319159.2821","36989152940.7719","28957253603.132","30985760883.9001","36236196221.7024","33951293540.4586","35932394253.2632","38073728494.2795","33256871127.948","34738156236.3795","40389935067.0554","45938876526.1529","45475234205.1058","41751987336.4235","51640294109.3092",
"Sweden","SWE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","3310997354.29576","3497752265.29054","3718924258.72426","4032439320.91076","4573144651.28367","4928599649.01515","5255843904.10567","5621078612.80804","6093514012.09964","7011678685.05595","8362522809.86623","9215370569.0708","10790841802.4525","14835409291.7821","19375137405.9558","21260077549.251","22510340228.1962","23577357416.9939","26861948655.5273","34178610016.0948","38589321212.4078","36094521072.7969","34439813930.5383","34711176585.6712","36779614956.8413","37268758121.3171","45859726683.1377","55059451611.8857","61701442257.4749","64474150677.0696","73113159931.0671","71559304836.7094","73802924035.8529","64759616619.9861","76951399688.958","99234716050.075","105111989263.346","104930909376.678","108380482773.368","109934280596.437","113698565846.631","104038105933.721","110067473888.529","134823837849.202","164409367388.317","176558857769.868","200916212626.386","233886636681.068","254126018418.777","189692701664.533","221523364067.805","259899243504.959","248769750722.6","249565101475.469","251793490103.538","221067597699.186","220140602021.142","236613045812.244","253749019031.884","255243590341.126","239868498785.734","289188445925.763",
"Eswatini","SWZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","16939661.2067759","18059638.8072239","21979560.4087918","32059358.8128237","34999300.0139997","46339073.2185356","56278874.4225115","55018899.6220076","60338793.2241355","68458630.8273834","78398432.0313594","92561521.2527964","98347860.0234161","156195965.417867","215452538.631347","210277214.334009","206301747.930083","198827046.918123","214351425.942962","259206462.342599","404340010.272214","429124886.052871","356879720.022103","345031864.285073","274452653.697553","204065150.087495","308884026.258206","478094302.554027","531955179.239059","586189842.528692","657911722.645229","685120414.297614","736802699.859748","777483857.147229","903787315.534527","1019656474.86973","951315562.998628","1053208550.34722","1059266139.68128","1006123414.35469","1238728118.96596","1141012626.17463","1160646199.96774","1840996073.86942","1981737785.6214","1804665324.7999","1837879805.06535","2118881695.85829","1744257989.15412","1775447608.48272","2062831284.48888","1678871396.89579","1793016565.16443","1863608072.41769","1939667087.45289","1751537858.04508","1681302489.53065","1915868748.78089","1886791240.24743","2051993384.90707","1788677595.42935","2137038522.93789",
"Sint Maarten (Dutch part)","SXM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1029217877.09497","1116927374.30168","1241284916.20112","1251843575.41899","1220502793.29609","1168882681.56425","932737430.167598","800000000","","","",
"Seychelles","SYC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","8673003.3506518","11089068.3242097","15164545.9186657","21890203.9465137","21153012.777189","17156023.2333964","15274073.0400694","20279885.7829013","25707951.2305223","27990001.4018034","18399843.5000997","22156074.1726406","31823883.7943134","34277207.2040793","56494406.8654088","48828767.511769","47962865.3429391","51147737.1417543","50570631.7496736","53235893.2358932","139524537.717057","113250303.404094","122321126.546436","145086382.779598","464069445.902902","521402304.737516","543132354.014598","627255559.464514","621180909.090909","719670181.818182","857524992.300306","936671039.083136","980668675.717971","915141837.926803","909788635.873979","1020732566.02859","1052393461.76299","1206057238.58255","1373146622.73476","1290380729.91385","1338731595.97871","1573337827.34214","1553148205.38994","1740810265.58258","824294564.754634","1051705333.76673",
"Syrian Arab Republic","SYR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","183179972.067039","166354553.072626","232483197.831978","233218638.743455","223808507.853403","226606099.47644","233294554.973822","227408717.277487","271285183.246073","307403010.471204","311518324.60733","363874345.549738","438219895.287958","568887726.410776","1022256947.40729","1191621621.62162","1253157984.72646","1250445859.87261","1224968152.86624","1900127388.53503","2380891719.74522","2621656050.95541","2438726114.64968","2474904458.59873","2384713375.79618","2534777070.06369","2867770700.63694","5096305732.48408","2780579064.58797","5595634743.87528","6774342984.4098","6773986636.97105","8692828507.7951","10271180400.8909","14906636971.0468","15788775055.6793","19587706013.363","21533986636.971","21498084632.5167","23581648106.9042","29106013363.029","32006948775.0557","36000178173.7194","30820846325.167","45652115812.9176","55080445434.2984","59999554565.7016","69481514476.6147","81919109131.4031","65256302895.3229","81226993318.4855","13081933156.1147","3331967948.29264","1661482225.61393","1508537235.51175","2353516162.38654","2731419918.38278","3165851599.58357","3185043561.67073","2919888217.50533","1637240366.06522","",
"Turks and Caicos Islands","TCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","41987616.3920078","46459419.6120771","50177660.4276755","48137413.9574923","53846256.4859428","56286114.0820589","60213093.6159194","64603586.241475","67829222.5153843","62287914.7751044","76302006.2891361","79858965.5907589","85268097.4565406","101796566.300439","120007833.180879","124525763.300582","139294049.596694","143615634.212993","182936219.15214","178553422.864559","175041293.646387","132421607.297664","54751112.1659189","136673323.983317","165602339.465801","123003840.705362","143026030.432221","179740702.657348","222673412.863621","197582396.447889","234367649.89132","224348650.812866","208710953.267158","194955465.87014","190020005.234106","317076043.918001","281984797.647318","286444689.408079","322640866.59283","281123360.420699","234520125.090114","250908652.498499","253418848.019614","675636759.19223","2256048302.98594","3190156278.40163","3534906245.59746","3849613664.06085","4437596327.13004","3264609061.49225","3930727091.03561","4732260047.66911","4757484164.62592","4347930831.08389","4762356368.19952","3285310490.30322","2655214530.54105","3387430128.68017","4067531256.38563","4157368098.56787","2862741202.70472","4564757550.84434",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5303982766.03005","4462286117.53365","4436690465.0298","4946314435.91112","5441325954.73739","6096359661.14062","6467954552.4006","6209692451.18539","6651673657.25885","7110253466.21409","7467434660.98699","8340796072.4412","10551091892.3801","17336877080.5932","26564736636.8233","25662083112.5015","29043169620.667","34326625640.2448","36797002569.5414","50815041567.9524","65450359774.5472","70189055434.1473","68386423514.8702","72561160728.1306","81801745962.0708","82650855601.1658","80408812003.2837","94569953853.6474","112765316077.203","123821970790.934","151469023435.302","176717242647.7","203346764283.383","218865522985.496","303597947255.844","374694401004.256","422152237157.3","465127040940.695","435304553710.376","470252407115.081","575892816116.545","571261557388.495","648589673716.804","799871165466.283","1026684969539.66","1257342694869.34","1554630610756.28","1906129709475.66","2242433168313.5","1898848779374.44","2460642523128.58","2964584938511.32","3153982005979.22","3358257936776.59","3494133279600.6","3329733580228.69","3181446798014.72","3539804035427.38","3879043811469.22","3858508160429.22","3827987325485.64","4874165806912.46",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219701269938.87","173687799610.603","456193213374.799","299019749631.808","235513100791.448","255418608670.635","248622173324.729","259280930145.407","258170693589.336","241018072267.36","289483145344.757","297775506814.789","326851777506.402","408391665064.007","541363877185.65","669624171416.92","817973523730.822","1007887639456.87","1306060357468.58","948783409269.575","1152951441524.35","1455918155006.97","1496050782991.12","1534283887270.98","1507114419220.48","1186557624781.26","1114440504026.05","1312374217157.8","1529098053754.43","1518824222206.19","1312696415591.73","1771133365739.97",
"Togo","TGO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","37708626.3143105","49603527.4388292","46343063.3935462","36412064.2536581","58256753.9440519","59902254.9088818","84046497.7792105","87870816.7327843","101651405.470974","122866733.266503","126062944.663066","134158081.251033","131854604.813124","134617106.167549","369940092.985305","267965252.674944","292993680.699559","322394939.834264","527351593.731872","445904897.763086","580273710.287221","444924500.103963","412043218.28279","348233629.345048","367999845.293595","369048867.812395","466639453.442751","516742399.428223","601984527.353195","536694494.469266","545098033.23823","535853578.200321","455990718.261767","300774173.213553","300177570.002559","424723384.869109","487731055.704166","434321206.833869","471224952.953784","455259370.63395","420973855.546544","429265411.401483","516664523.610045","694055534.651475","752312558.548787","811251181.583831","831772026.485685","910767461.630888","1140286995.5157","1201392577.48461","1297652377.96798","1689772659.27156","1750943039.97424","2008533718.18888","1817014148.44905","1498688202.5508","1622914127.03491","1616151161.26276","1702908020.84449","1665137367.27933","1718961197.80537","1961685800.26318",
"Thailand","THA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","445712828.938051","525965885.347415","519061302.681992","535813730.196832","674951923.076923","739759615.384615","929903846.153846","1024038461.53846","1030048076.92308","1075384615.38462","1064423076.92308","1179182692.30769","1487500000","2016289601.59285","2958365848.51117","2732920168.99501","3436992955.91688","3947627707.70732","4773875030.11885","6178099701.74691","7800882967.70917","8309884328.42661","8385615714.71428","8053095421.32425","9154250953.91592","9030262639.50307","11033541326.8236","14601715209.8527","20357556565.0216","25231110419.4226","29129233354.8299","35329430022.5734","41206885012.2637","47453553768.6219","56094870775.3479","70305436039.0444","71417410141.7765","72442713530.9891","65860554069.9333","71490174196.1247","81953041249.7071","76088350937.052","81447761993.1052","93686958534.0102","114062537292.653","129499031578.738","152293199936.645","181094466107.734","208095295272.459","181530283674.291","226787541383.021","262743566281.972","274121307076.836","282342608865.456","278596296775.227","271423628448.042","277248331274.578","304266112351.87","328570049086.666","323768954766.23","257700623448.17","294505505502.375",
"Tajikistan","TJK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469534883.72093","578075187.969925","807354497.354497","799500169.204738","805619775.920327","645119752.768478","718209726.934884","746520252.372008","736447179.833066","766976592.742665","994316325.863984","1219659989.90069","1254251427.83803","1645949551.2976","1705737109.65868","1755618386.91812","1218528978.6854","842886503.767984","1072838488.56883","1318783375.8997","936778472.776122","835628645.495788","","","1125080412.17821","1116257977.0959","1243452530.84865","1409159166.43254","",
"Turkmenistan","TKM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250614832.8362","2148362351.53034","2692664771.71994","2175805362.67843","2084399936.41563","1774094536.52548","956099519.842156","774538217.273802","874285154.104086","1604432627.78235","1466666666.66667","1580037479.04133","1949084322.80137","2030569708.19824","2486842105.26316","3608775981.52425","4657598499.06191","11056875730.4246","9517543859.64912","10366666666.6667","17480701754.386","20688070175.4386","19535789473.6842","20360701754.386","12771714285.7143","8011714285.71429","8521428571.42857","9239000000","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9212823809.01376","9740882698.28519","10209255440.3999","12431147137.7202","11633261693.7056","12861595986.9976","13766508674.2664","13875735880.1421","14647260877.5519","16544072341.0605","18003826051.1946","19185329896.2798","22573397759.6952","32001464493.7315","47628571294.7388","43673155159.5894","50788349313.5175","58681984826.4399","62681193214.4811","81130152223.1608","102495406069.659","111512963659.72","105414859130.925","108006288731.949","113507613993.434","108861365720.936","96921675936.5939","104230985515.771","130158041047.91","141873912197.521","165945447747.147","169829221976.528","184551043618.597","197735055860.469","234938673681.892","281192864414.064","312685489744.592","343599012579.146","341800105363.517","356536465920.918","422421380448.851","407650065738.369","410818305141.931","444075608538.481","544020086732.068","652715342928.141","771873138719.182","873981796287.844","1007551094221.53","803655836111.267","1061107038719.69","1248978988712.81","1267633989290.26","1259344064100.89","1233042615145.39","1075606154265.97","1066954152296.34","1184248675438.84","1283539134195.69","1276136112449.55","1109509592426.61","1428183853042.56",
"Timor-Leste","TLS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38963800","42828900","36638375.4798925","33673885.6290853","32945213.8380272","32989610.6994052","41881929.5344395","54263045.3287546","60613736.0647077","66633470.4005907","75532265.4787317","66782567.770028","82664338.5185479","77945685.2237663","66178355.9144249","48508505.4485342","51780040.1758844","38179922.9217464","45614258.0968532","433392096.449921","792950616.48666","2313517061.68549",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","5346759067.25602","5724239136.21377","6161440533.09175","6444452482.50884","7484161886.42651","8408319428.73091","10531682164.109","12431923394.4616","21952725746.2296","50268092464.4779","49936275719.3475","59775495830.6117","62647622509.1897","58642877679.2924","88107754435.0511","97602937680.3671","72290977947.3394","80282274056.8379","79259456342.9518","76491605650.7376","73978124045.4358","50738095351.7283","68654502442.9747","64995825706.9825","76585036548.1133","93311290761.6581","74382154306.9159","78648348110.1832","76400540880.3048","84602679996.599","92662194091.9072","105639790216.628","118678841570.325","108272810231.227","137404797379.89","169728373001.955","157206524164.801","169075383794.39","182024868411.585","241152812635.557","313110130900.254","368747627917.823","440878140656.963","553676253777.352","416858813568.931","504352181716.382","495033498495.255","525224047718.734","478517190939.778","419818616187.786","316722704004.596","302094665270.628","360007634406.523","413873196125.28","376948717049.546","266359363456.05","373727922942.557",
"Tonga","TON","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","13435004.5817515","8090553.58670414","11561654.4688401","11967036.7402999","11648334.4511514","16011159.1892507","15794070.3286601","17123440.511208","11355855.8558559","17095217.2005265","18094839.0250716","17534759.3582888","25256966.811371","24250192.2583953","26696066.7461263","38464269.1773422","30278420.4843437","32405166.6542944","27551300.5780347","33681260.4150886","35422928.633252","44685445.2471792","44847645.4293629","37511930.2949062","30749162.8230239","29229150.1433714","23631258.9413448","33365905.1289109","39211569.1186518","45131250.9165567","46713099.1074653","42550151.8243815","36478254.3566186","54958964.6464646","42554538.0447811","45863963.9172585","67308880.5196223","80357543.217889","91727996.3086861","74648237.0468466","74117647.0588235","91158910.5339105","102006333.408731","104684109.76388","112508473.084203","99822518.5056924","58760261.6444971",
"South Asia (IDA & IBRD)","TSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2795316661.27175","2887806808.11237","3019666756.90773","3372934732.64463","3441921550.70353","3514247324.5542","3523388341.42021","3708014531.19851","3859529922.4153","3958907971.64005","4598923375.75282","4603041641.26749","4700842211.09373","5965723388.77921","7673109584.9442","8781665261.48422","10129670830.7689","11562173494.9868","12372523448.4685","15003791301.4488","17163778863.9335","18018759752.381","17910611814.4785","19092143665.9985","19811826513.9825","18840536143.0417","20142032842.3838","23861110048.9072","27330835629.1388","30799668334.5241","33778349210.278","36343081929.674","40604129356.8777","43679079137.292","49357323658.7731","60016512931.8788","62900147467.4837","67461863775.6545","70501903896.0594","76145481900.7171","86398009199.8098","87376607299.4136","99623523618.015","121025798595.255","160233714849.587","200211340614.688","244776876741.577","302388615542.642","343287008777.176","327684256609.963","438117701192.202","527099563757.868","527550350641.661","558077800574.89","557176443265.784","503492657706.008","528112887352.018","590336335494.697","638343416966.29","633295084713.603","584921098331.057","778693504373.023",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6025724579.08172","6418384523.73023","6764851441.17937","7320024959.5905","8032664761.54611","8422304623.13151","8979914902.89264","9293834636.40891","10215542142.7784","11012406195.8215","12083385068.8165","12641858024.8657","15165673962.098","20772352253.9546","32857539330.8694","32232665553.2973","35227588142.2953","43227113572.2831","45660275641.4839","61258609191.6996","86569910702.4551","71640935863.3263","60600221934.3734","55638977974.8229","54323268693.467","53476135620.8912","54622907013.8626","68401001708.088","68759871658.7519","76335291708.2368","83015447547.1738","81831646308.7538","82295196190.7069","76619809137.3135","78383624264.1594","98184240673.0164","104801651437.813","110182024586.12","98549282100.7242","101529888497.502","124245168071.661","115124417711.673","124270946601.24","151694465227.602","181236487229.086","226892752603.274","297779409297.478","335649994780.732","423154105378.748","323581886467.677","430334615424.404","533814039122.222","539127893420.254","481198469668.854","484737931955.293","345636858736.34","306922618107.259","362594155292.174","424177518913.745","409380490062.392","328547564874.374","444266478266.108",
"Trinidad and Tobago","TTO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","188761904.761905","219047619.047619","230285714.285714","254285714.285714","285523809.523809","316571428.571429","406196213.425129","567176692.517292","711574952.56167","1254066437.57159","1343773303.50485","1311100746.26866","1511421911.42191","1847909658.81788","2801968019.6802","3518399604.8407","3487039287.16079","3002031488.06501","2869475545.07955","2721035015.44799","2699940083.88256","2721914357.68262","3376855315.55448","4242247610.16554","4479827241.12504","5353409090.90909","5277717391.30435","6126865671.64179","5908638138.88612","7024021352.31317","8096647985.61912","8248099445.24348","8114748168.9122","8398612452.79705","8713791940.65082","8531334354.70927","9447973865.29506","9438489132.72842","10839425688.7854","13158651144.1188","14501002004.008","15823365890.308","19876619322.6159","24966398831.2637","19572021032.3632","22160316333.6594","22162763460.7189","21721900633.8434","21854157936.8499","21398503681.4514","17579475938.0098","16988081936.6853","17591138298.7518","19416033850.9199","19255997818.9749","16143151756.5069","19667060297.012",
"Turkiye","TUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","287474332.648871","411111111.111111","500000000","433333333.333333","500000000","544444444.444444","577777777.777778","644444444.444444","644444444.444444","700000000","756521739.130435","865771812.080537","1225352112.67606","1802816901.40845","2043165467.6259","1979166666.66667","2484472049.68944","2238888888.88889","2699588477.36625","2874598070.73955","3552631578.94737","5851518175.85125","7657810068.10087","7693263016.89457","9362386822.29737","10663948825.9196","10081244162.429","13582253228.6478","16947657046.4372","17360346517.8538","20138041278.2139","20765547619.0476","22805811594.2029","24636054545.4545","27918206081.0811","33713478165.9389","39094658476.6585","46664617511.5207","57032056003.0687","48228456781.2798","54534716890.595","54839879895.5614","60315855891.7197","72375693650.4764","96595956015.4332","110761360896.1","124752175778.789","149141511013.892","181569353207.837","151736292322.581","164676847484.695","192862602149.254","214511242594.655","227885405189.621","236668096321.682","212027919485.294","200755653918.744","223677664866.643","242516402203.629","247186366879.34","206961658804.897","289144107136.401",
"Tuvalu","TUV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537502326.256217","508648122.308441","572500378.726679","765667178.254712","929865123.955396","1265179986.76669","1295157202.00484","1246175397.8983","1230116921.72009","1291885319.56172","1445821022.26551","1878651440.64142","2019020391.32085","2297025915.06897","2674833271.73611","3124777521.31169","3434320449.31704","4331708455.86331","5442602680.64141","5291224759.88821","6277202787.78325","7497823886.45472","8870642952.08565","8684876050.83966","9028248894.22578","8104068176.37201","8138037202.33099","8072894123.61055","8401855026.21565","9786707522.05209","8921772261.46267","9722217412.43074",
