"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","242949853.967625","282486775.127258","302530894.957146","377933177.54686","510366429.672351","619897578.680455","653706557.947596","657634365.833043","728682941.381196","769203997.414608","719733505.692836","713319743.44951","658579028.489037","696315815.641625","823397802.416348","872719136.876647","836821955.948889","676900000","779893601.153483","821061005.319942","998458708.298116","1073683687.1675","1230845721.67255","1286033908.41744","1372743996.42023","1448450000","1386450000","1381950000","1512750000","1734650000","2016750000","2131850000","2216150000","2433500000","2045250000","2174250000","2266450000","2210000000","2398150000","2336350000","2234372950","2035109800","2027176350","2035800000","2021650000","1719050000","1960350000",
"Brunei Darussalam","BRN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","186302269.27654","273689537.384557","259834871.296746","278757071.411003","281002638.522427","396394739.262393","574911264.711377","598759880.721352","734579439.252336","729768102.224326","","","","","","1051120340.46044","1312000000","1487034035.6564","2004297114.79435","2125263027.60243","1978525599.05722","2642867221.67349","3102127659.57447","3040140086.2069","2325525812.6195","2226548672.56637","2149450696.05568","2195267064.79879","2432352284.15056","2358621283.43474","2502655957.87481","2601040675.31843","2892504248.22204","3416827018.77778","3974597798.47587","3841055960.40149","3832783278.32783","5563240321.1702","6758162612.03585","7761349104.85933","5855137332.28098","4872585642.59219","4302837544.34229","4318030704.61293","5693409148.19483","6810627547.28046","6355270928.46271","9377986859.65173",
"Bhutan","BTN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","51145038.1679389","70324480.369515","71035940.8033827","75792079.2079208","76389964.7887324","88067906.2247373","105563838.223632","96440586.4197531","139419540.229885","104771410.967344","95659623.07253","102167985.92788","140203703.703704","103725644.473598","106766337.264903","129190255.935862","144504092.576912","168768107.95924","186282113.427048","212456107.756619","212059054.294615","227453441.407078","264919938.284304","316165538.857879","436818186.231245","527747498.866213","531258319.906416","685306961.55846","729319253.790352","786732031.409784","1121423791.38255","1282994611.15694","1149629845.87516","1119922590.95051","1122774232.13364","1271189006.09335","1161352356.48922","1252713538.97939","1305875609.55995","1221921519.78904","1075563025.98125","1339263828.5729",
"Botswana","BWA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12056638.1606617","13991884.70687","15982055.236226","18034391.1645463","20214693.9913565","23174647.4940667","26220362.6220363","29776847.9776848","41701534.1701534","40662860.3258599","58626465.6616415","78467153.2846715","99572981.3664596","151275032.416078","198233995.584989","226572008.11359","246722631.094756","313004750.593824","404552040.569911","534969325.153374","704902213.072568","768136727.620414","703068855.006312","733430577.080864","719192852.741836","571113213.497319","684183917.833005","952022157.364941","1161735754.12884","1422750508.71011","1887395861.3276","1834537000.39573","1723775892.30696","1627109900.54063","1718989793.63779","2070052665.75283","1799831538.41526","2395831050.72861","2517475567.33477","2398365193.32238","2320710337.52793","2133671163.45956","2158048610.89162","2779825087.3755","3706961580.25954","3529325541.85315","3455002315.48977","4440003828.10973","5586576630.68157","5327109334.60049","6633919468.32313","8269350179.8719","8867464092.66409","9191476479.06273","9005829046.02221","8092733636.09438","6915865510.21906","6281650636.87496","7362373235.29412","7694757816.64017","6937550627.60776","8783714114.34705",
"Central African Republic","CAF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38336816.2740609","44034883.7825639","46936105.2577017","49792587.3533363","57952747.6949498","56720594.7582825","67160971.4162906","76828946.5607646","75999785.1066812","70699836.821426","78597127.8903891","75389852.427671","77877594.755495","98946247.2834036","121947245.317603","151160965.112226","132307723.147681","174129603.707592","206899174.805534","246199305.571225","327433570.018118","236648293.628085","256106186.947724","241183767.116458","226437019.045594","273603657.545803","321221786.865312","342886690.007141","316906397.285597","326536958.442774","372791488.286404","359806867.538511","372229135.923364","292701084.112097","212952087.761505","315152768.194789","258135823.426886","271328255.344549","274652946.223742","239761597.832448","231830682.454765","210529060.918678","200666500.219399","205562225.317789","244878996.013942","290432546.925758","322776678.631369","398870451.453794","467132399.103139","447641833.799921","488611125.875945","520455657.587099","539911073.470252","396266771.62727","690077898.595119","611811302.110564","651691445.372774","826531265.973291","748917887.141246","762137840.047379","799194666.13156","767508074.485326",
"Canada","CAN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","7480255448.9389","7594733339.99374","7854369042.81214","8918902584.55297","10166208353.3723","11787616836.1518","12634558504.6391","14340936627.4552","16708226653.8616","17327973968.8008","19613784907.9026","23413476108.6978","28460153984.6015","38774028629.8568","41679119150.6095","46807302231.2373","48954395862.7174","53336547733.8476","63191053440.3278","70921142661.649","79017432646.5927","67407797681.7703","74471762414.8004","87539186163.2306","92626876601.9773","98835552356.9629","107690045248.869","128938815308.361","141918074324.324","148543023654.439","152336562800.035","157743857036.485","168552050228.664","183320152314.001","199747158262.897","209119911991.199","237129134768.164","241249747219.414","259518745372.552","287155747087.738","268281895661.157","271159115529.217","295296552708.586","337418139892.391","385981185014.029","430736071932.299","470813704496.788","506718837863.168","411817863703.963","502035342676.986","570642753938.112","589511490951.583","589048627265.353","589434433378.268","534115083556.223","517396012626.09","554922650425.45","589502445711.151","583641749946.233","516976936600.6","609185797030.302",
"Central Europe and the Baltics","CEB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131288524621.381","150312118333.174","161081773804.704","177844076194.844","173001433655.939","185940154499.817","201931695373.193","227071966443.591","288963427303.479","376593668336.014","442709403063.884","543507879701.524","703330468458.672","844560572304.213","611974178203.69","699812547074.909","829187002531.649","789186137833.638","822917458664.312","865448818887.427","757653364298.607","774625421517.192","884017795773.268","1009410773614.76","1000770502385.68","933608093240.748","1197198297849.91",
"Switzerland","CHE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","10356167848.1592","11794759911.9476","13969136752.8081","19078913991.4055","23664489645.2187","22473755084.6473","24936038566.1706","29957785313.0851","40140752237.1365","49532733505.7437","59318897774.0646","53386370532.5323","50225652366.6453","50375152208.0892","48511743201.2597","49989972732.0825","68354098059.9255","79177030579.3991","88248201325.7705","90388317134.2992","109363359487.475","103277820781.032","106791215332.101","100338629534.38","108768565474.885","127841108668.076","128303188511.327","123738813477.572","128123228721.203","128192899081.347","129833035883.468","131361304811.567","133686909405.877","154297493131.358","178598603940.491","202479147124.96","219209651459.563","254100847217.594","304331677592.097","286895607021.413","330730423611.239","423135338258.475","402767274887.921","435220774562.403","398696001148.514","370031118266.24","390368282229.566","398164579098.364","413213693521.722","412350588412.87","428103839305.527","476216881585.607",
"Channel Islands","CHI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","650749016.054545","715645411.272727","693171652.518182","837155008.125","791274033.782609","762605297.15625","948058867.384615","905155989","938779738.768116","1178165029.65116","1274882355.13274","1310730653.27869","1560151045.86538","2590758338.68715","3129223815.45209","2025346736.35438","2100124103.83142","3074828154.039","3782801705.93809","5570423584.96644","7679845876.41026","9047297176.66667","5382281400.70713","4355576959.63955","4799834957.75792","4307602967.67375","4672424639.97305","5752821226.01522","6765529485.73528","8748407009.55235","9686180975.72975","10137181116.2018","12544703151.5803","13669475781.4781","14680688842.4009","19346618433.6013","21977493180.9025","24193804819.7262","23526582347.104","19947162716.2778","22370209243.0171","21667855645.0558","21247778122.1191","23436141563.2008","29925504807.6515","39002525362.4846","45915041626.673","54957344742.5447","70992314728.4859","50687397334.5211","69069236219.1376","87405806890.1448","91669517713.1701","91643789406.2243","84645798506.1529","73132214811.9707","70139454321.8505","76538666275.7427","87580995686.0594","82722511206.1547","68162104625.6947","103175390728.648",
"China","CHN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","2644406531.806","1746689414.24974","1372979120.9684","1450158420.6678","1710130798.60265","2246323828.09327","2481923795.59672","2169144528.39386","2067592818.26306","1917296287.26948","2278820375.33512","2128523844.34154","2850652532.18119","5207600281.49191","7791148276.56537","7925583396.06409","6660142165.44761","7148239853.59027","7617886178.86179","10560869565.2174","12450000000","14591269841.2698","12848864952.2508","14674155555.7932","20474252781.3089","38259410780.4792","33619844234.2188","28192699201.4374","37515628975.3895","35150175985.6678","35175962765.9931","40752443976.5815","53543909254.5342","61828975135.8882","97250445198","119910876723.676","137261877000","144623820000","144911954340.228","168056414160.254","224308947694.6","243973790217.76","295619639659.43","412137124715.32","556182551584.76","648712207879.78","782812463259.901","950020767157.33","1149036249785.66","1042533759652.94","1432415877173.64","1825402621469.38","1943215391729.07","2119378054518.82","2241288603088.79","2003257157592.74","1944484096046.38","2208504214346.47","2564105245749.56","2496147886076.65","2374726106648.07","3091259284838.91",
"Cote d'Ivoire","CIV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","125105306.753683","173748889.036578","166140901.801898","178997244.674234","227712352.751042","277073943.660535","293880244.254277","311787445.086583","358694218.521461","368517384.94218","423656620.710839","450325312.821742","536449174.614209","833598036.60294","1178207134.71735","1424552666.21841","1689889740.76221","2276134374.1465","2957600540.46892","3443467897.94736","4190182122.64696","3565652190.48951","2975901592.57446","2442621512.28396","2175043870.0219","2260591209.82587","2764108286.92205","2987988909.17113","2860181708.66905","2835035989.03226","2926929958.26122","2831550803.96828","3135722395.25365","2861522066.82662","2436641848.493","3788785442.56578","4472517613.44488","4664271910.09157","5193200760.80792","5124618233.32209","4504767817.87871","4310942843.75825","4430687889.4621","5210727927.04365","6577555905.69995","7437492242.51335","7799176515.27796","8898369491.53392","10539362063.6771","10593073386.5285","11869038687.3899","10800620702.3214","12821465706.5244","12482686821.9776","12466425170.2203","11618672296.235","10993659189.1808","12185461736.6854","13590232362.6128","13244332330.3369","12660139980.8195","15941291126.3524",
"Cameroon","CMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","197501889.530317","200668845.124358","211381332.344719","257710410.652246","251576539.675628","284005511.515609","335928154.229154","390830282.87378","456280527.724089","491889024.186067","729774049.065642","793051272.962392","943911948.769068","1311288506.08382","1671668543.29791","1810903033.23179","1878440042.10038","1911383618.02558","2013215268.22125","2266219928.8854","2698093530.73812","2694449228.84652","2691627595.44095","1953074815.29182","1956872123.38989","2132071678.38075","1733392236.41818","2211014460.96932","1580659887.99368","1378107616.16391","1636646018.09802","2313349117.90073","2354149658.00845","2295271026.71778","2059848329.24515","2437829326.76061","2881977191.89997","3165848428.71665","3322828792.64504","4008132996.67386","4438925149.98339","4793806450.14333","6278067040.41107","8291276977.80269","6311089609.38002","6841031306.74707","8359880746.80752","7888350454.78824","8781391200.96473","9905296360.17533","7907933379.70138","7333874333.95837","7525797945.67082","8734823245.80315","9333955157.0119","7544328736.2792","9231793659.03457",
"Congo, Dem. Rep.","COD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1157757144.12155","1338976145.37607","1749529627.1036","913626093.648502","2044987887.33091","826448700","2971014492.75362","971000000","1190984744.49209","2684033000.70499","2739841246.91439","3514019627.22723","3795526426.35114","6873939038.58308","8854270978.60243","6738233802.19806","10704459171.2123","11804250540.7066","11004111269.1967","13405258918.692","15030792168.7916","11984597102.4369","11871538073.8329","14843047292.1698","17774432931.9113","15205263432.2193","14559943484.8223","22193237569.0758",
"Congo, Rep.","COG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","112771915.271979","126893746.656243","104827975.349275","99632771.9788827","104822271.033057","105279938.164818","112749007.963915","132519860.666789","143800836.297565","150792096.447042","158825947.028728","169598347.400901","212675136.212769","235094360.714161","348144058.951486","489004627.500922","502196073.576161","499430790.208005","536657899.663874","582921406.187773","1025655319.91326","1516938860.52317","1480190945.866","1085638605.62284","1000785739.72861","1210204368.32451","992475139.673491","887412825.477531","894415286.604588","832266748.941019","532937076.036089","764320168.231409","482474332.933113","841262289.743991","1313209354.50471","1345946346.09312","1523134196.79176","1397383585.01047","1415791995.22294","1391767817.31909","1407787623.25256","1490991847.73519","1636664258.37075","2664560916.63801","2367531965.64632","2962429806.71337","3885736074.18932","7035054155.19217","6955614349.77578","6910588156.24459","7302179915.9772","7981116548.67516","6964356330.53593","7195794448.91229","9150319397.80941","9508100059.58949","8765973524.38114","6120100548.20679","6699164764.38325","6778503902.46983","4445853443.27346","4966529355.36301",
"Colombia","COL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","594894694.800301","627934716.41791","605929809.308526","597285655.555556","755727700","559333333.333333","778814814.814815","602411299.606389","763579000.349872","839120871.507993","1047700632.17705","1252577345.44707","1109769649.74139","1306397077.85183","1933488605.88526","1835324549.34928","2131690445.30912","2569926742.11812","3210026857.65443","3756624824.02352","5209514724.51421","5610414540.86314","5919610896.64169","5127945978.50553","4767852803.33276","4370638534.99045","4190788877.63254","4697932909.51981","5433539690.87482","5464066788.87629","7614454664.91459","7098679409.20938","9985578591.38362","13949161890.9436","17091698826.0504","19392751883.9628","20252680331.731","22137740205.7201","20576289396.4486","15343463758.285","16732945249.8395","18182899777.234","17797007021.6476","18872327357.1079","22353995143.2179","29781533163.7656","35415104984.6471","42609030376.6138","50999859345.4739","43531909200.3089","51362877689.8698","67638293555.4426","74273083424.3787","76041906975.5974","79472228066.5797","66651327930.6406","60766406796.3904","62805976677.666","68961912989.3748","70084059728.4986","55177280625.7553","76863163971.2141",
"Comoros","COM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","57128576.6890795","52857791.0867846","49536903.8978587","51587297.4218423","49721594.7710623","52960518.1151549","75162502.201829","90864927.096435","95972511.9415859","91929420.6747468","115656765.070474","114174002.89609","123132907.37528","121920382.878667","85929642.4485373","107269235.711036","106623051.660324","98111443.7993992","99636395.5242838","102961488.137286","94530053.1675228","101899095.628004","114673710.499767","147226026.853943","170600260.174689","176022484.1052","188025497.474345","192400424.207459","256358744.394619","258791602.746767","271587625.510077","307381948.383939","323693915.109085","337042859.182986","339810649.225801","267288335.278867","267996117.485221","304517229.454645","357675075.998932","352466452.81481","343723743.147825","407884683.901511",
"Cabo Verde","CPV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","95271002.5413878","98597331.9478301","111363376.237063","107746729.477805","102579340.440798","109057018.47723","143832346.163012","154640326.885234","157247386.131058","166385998.119985","211201277.14322","205936309.657181","238072377.899968","230719808.024668","229787766.665446","294133735.833344","277548294.92139","287190631.141467","308372216.222824","355408993.062936","326304704.517028","351111281.817791","425325329.749147","548170327.495846","643416173.227761","647186829.215466","805032366.953612","1001735843.20536","1128000631.83604","967027489.086079","1027766290.78024","1200341794.39408","1042391960.05514","1014920752.35487","1128684993.587","944645439.937536","997176141.38498","1192488882.68619","1337189744.31988","1293310189.73513","1019523180.26524","1123172277.70143",
